"CellName","PageInstance","AdjustmentValue","Comment","RowKey"
"CRSCR070C110","1","1500",,
"CRSCR080C010","1","3333",,
"CRSCR080C020","1","-741",,
"CRSCR080C030","1","-630",,
"CRSCR080C040","1","640",,
"CRSCR080C050","1","650",,
"CRSCR080C060","1","-660",,
"CRSCR080C070","1","-10",,
"CRSCR080C080","1","-680",,
"CRSCR080C090","1","-690",,
"CRSCR080C100","1","-1370",,
"CRSCR080C110","1","700",,
"CRSCR090C010","1","710",,
"CRSCR090C020","1","-720",,
"CRSCR090C030","1","-730",,
"CRSCR090C040","1","740",,
"CRSCR090C050","1","750",,
"CRSCR090C060","1","-760",,
"CRSCR090C070","1","-10",,
"CRSCR090C080","1","-780",,
"CRSCR090C090","1","-790",,
"CRSCR090C100","1","-1570",,
"CRSCR090C110","1","800",,
"CRSCR100C050","1","810",,
"CRSCR100C060","1","-820",,
"CRSCR100C070","1","-10",,
"CRSCR100C080","1","-840",,
"CRSCR100C090","1","-850",,
"CRSCR100C100","1","-1690",,
"CRSCR100C110","1","860",,
"CRSCR110C050","1","5560",,
"CRSCR110C060","1","-4640",,
"CRSCR110C070","1","920",,
"CRSCR110C080","1","-4720",,
"CRSCR110C090","1","-4760",,
"CRSCR110C100","1","-9480",,
"CRSCR110C110","1","4800",,
"CRSCR120C050","1","3000",,
"CRSCR120C060","1","-2060",,
"CRSCR120C070","1","940",,
"CRSCR120C080","1","-2100",,
"CRSCR120C090","1","-2120",,
"CRSCR120C100","1","-4220",,
"CRSCR120C110","1","2140",,
"CRSCR130C050","1","1000",,
"CRSCR130C060","1","-980",,
"CRSCR130C070","1","20",,
"CRSCR130C080","1","-1000",,
"CRSCR130C090","1","-1010",,
"CRSCR130C100","1","-2010",,
"CRSCR130C110","1","1020",,
"CRSCR140C050","1","2000",,
"CRSCR140C060","1","-1080",,
"CRSCR140C070","1","920",,
"CRSCR140C080","1","-1100",,
"CRSCR140C090","1","-1110",,
"CRSCR140C100","1","-2210",,
"CRSCR140C110","1","1120",,
"CRSCR150C050","1","2560",,
"CRSCR150C060","1","-2580",,
"CRSCR150C070","1","-20",,
"CRSCR150C080","1","-2620",,
"CRSCR150C090","1","-2640",,
"CRSCR150C100","1","-5260",,
"CRSCR150C110","1","2660",,
"CRSCR160C050","1","1230",,
"CRSCR160C060","1","-1240",,
"CRSCR160C070","1","-10",,
"CRSCR160C080","1","-1260",,
"CRSCR160C090","1","-1270",,
"CRSCR160C100","1","-2530",,
"CRSCR160C110","1","1280",,
"CRSCR170C050","1","1330",,
"CRSCR170C060","1","-1340",,
"CRSCR170C070","1","-10",,
"CRSCR170C080","1","-1360",,
"CRSCR170C090","1","-1370",,
"CRSCR170C100","1","-2730",,
"CRSCR170C110","1","1380",,
"CRSCR010C120","1","-27000",,
"CRSCR010C130","1","-44621",,
"CRSCR010C140","1","-71621",,
"CRSCR010C150","1","7821",,
"CRSCR010C160","1","19780",,
"CRSCR010C170","1","19840",,
"CRSCR010C180","1","19900",,
"CRSCR010C190","1","40280",,
"CRSCR010C200","1","-38360",,
"CRSCR010C210","1","1920",,
"CRSCR020C120","1","-12930",,
"CRSCR020C130","1","-19120",,
"CRSCR020C140","1","-32050",,
"CRSCR020C150","1","10010",,
"CRSCR020C160","1","10040",,
"CRSCR020C170","1","10070",,
"CRSCR020C180","1","10100",,
"CRSCR020C190","1","19360",,
"CRSCR020C200","1","-19420",,
"CRSCR020C210","1","-60",,
"CRSCR030C120","1","-3160",,
"CRSCR030C130","1","-8274",,
"CRSCR030C140","1","-11434",,
"CRSCR030C150","1","-8199",,
"CRSCR030C160","1","3720",,
"CRSCR030C170","1","3740",,
"CRSCR030C180","1","3760",,
"CRSCR030C190","1","9040",,
"CRSCR030C200","1","-7040",,
"CRSCR030C210","1","2000",,
"CRSCR040C120","1","-860",,
"CRSCR040C130","1","-3180",,
"CRSCR040C140","1","-4040",,
"CRSCR040C190","1","3220",,
"CRSCR040C200","1","-3240",,
"CRSCR040C210","1","-20",,
"CRSCR050C120","1","-380",,
"CRSCR050C130","1","-1560",,
"CRSCR050C140","1","-1940",,
"CRSCR050C190","1","1580",,
"CRSCR050C200","1","-1590",,
"CRSCR050C210","1","-10",,
"CRSCR060C120","1","-480",,
"CRSCR060C130","1","-1620",,
"CRSCR060C140","1","-2100",,
"CRSCR060C190","1","1640",,
"CRSCR060C200","1","-1650",,
"CRSCR060C210","1","-10",,
"CRSCR070C120","1","-1460",,
"CRSCR070C130","1","-3114",,
"CRSCR070C140","1","-4574",,
"CRSCR070C150","1","-8199",,
"CRSCR070C160","1","3720",,
"CRSCR070C170","1","3740",,
"CRSCR070C180","1","3760",,
"CRSCR070C190","1","3780",,
"CRSCR070C200","1","-3800",,
"CRSCR070C210","1","-20",,
"CRSCR080C120","1","-680",,
"CRSCR080C130","1","-1234",,
"CRSCR080C140","1","-1914",,
"CRSCR080C150","1","1800",,
"CRSCR080C160","1","1810",,
"CRSCR080C170","1","1820",,
"CRSCR080C180","1","1830",,
"CRSCR080C190","1","1840",,
"CRSCR080C200","1","-1850",,
"CRSCR080C210","1","-10",,
"CRSCR090C120","1","-780",,
"CRSCR090C130","1","-1880",,
"CRSCR090C140","1","-2660",,
"CRSCR090C150","1","-9999",,
"CRSCR090C160","1","1910",,
"CRSCR090C170","1","1920",,
"CRSCR090C180","1","1930",,
"CRSCR090C190","1","1940",,
"CRSCR090C200","1","-1950",,
"CRSCR090C210","1","-10",,
"CRSCR100C120","1","-840",,
"CRSCR100C130","1","-1980",,
"CRSCR100C140","1","-2820",,
"CRSCR100C150","1","2000",,
"CRSCR100C160","1","2010",,
"CRSCR100C170","1","2020",,
"CRSCR100C180","1","2030",,
"CRSCR100C190","1","2040",,
"CRSCR100C210","1","2040",,
"CRSCR110C120","1","-3760",,
"CRSCR110C130","1","-14547",,
"CRSCR110C140","1","-18307",,
"CRSCR110C150","1","4840",,
"CRSCR110C160","1","4860",,
"CRSCR110C170","1","4880",,
"CRSCR110C180","1","4900",,
"CRSCR110C190","1","9280",,
"CRSCR110C200","1","-9320",,
"CRSCR110C210","1","-40",,
"CRSCR120C120","1","-1140",,
"CRSCR120C130","1","-4320",,
"CRSCR120C140","1","-5460",,
"CRSCR120C190","1","4360",,
"CRSCR120C200","1","-4380",,
"CRSCR120C210","1","-20",,
"CRSCR130C120","1","-970",,
"CRSCR130C130","1","-2130",,
"CRSCR130C140","1","-3100",,
"CRSCR130C190","1","2150",,
"CRSCR130C200","1","-2160",,
"CRSCR130C210","1","-10",,
"CRSCR140C120","1","-170",,
"CRSCR140C130","1","-2190",,
"CRSCR140C140","1","-2360",,
"CRSCR140C190","1","2210",,
"CRSCR140C200","1","-2220",,
"CRSCR140C210","1","-10",,
"CRSCR150C120","1","-2620",,
"CRSCR150C130","1","-10227",,
"CRSCR150C140","1","-12847",,
"CRSCR150C150","1","4840",,
"CRSCR150C160","1","4860",,
"CRSCR150C170","1","4880",,
"CRSCR150C180","1","4900",,
"CRSCR150C190","1","4920",,
"CRSCR150C200","1","-4940",,
"CRSCR150C210","1","-20",,
"CRSCR160C120","1","-1260",,
"CRSCR160C130","1","-7777",,
"CRSCR160C140","1","-9037",,
"CRSCR160C150","1","2370",,
"CRSCR160C160","1","2380",,
"CRSCR160C170","1","2390",,
"CRSCR160C180","1","2400",,
"CRSCR160C190","1","2410",,
"CRSCR160C200","1","-2420",,
"CRSCR160C210","1","-10",,
"CRSCR170C120","1","-1360",,
"CRSCR170C130","1","-2450",,
"CRSCR170C140","1","-3810",,
"CRSCR170C150","1","2470",,
"CRSCR170C160","1","2480",,
"CRSCR170C170","1","2490",,
"CRSCR170C180","1","2500",,
"CRSCR170C190","1","2510",,
"CRSCR170C200","1","-2520",,
"CRSCR170C210","1","-10",,
"CRSCR010C220","1","40253",,
"CRSCR010C230","1","70784",,
"CRSCR010C240","1","78333",,
"CRSCR010C250","1","91004",,
"CRSCR010C260","1","99175",,
"CRSCR010C270","1","104093",,
"CRSCR010C280","1","137644",,
"CRSCR010C290","1","80095",,
"CRSCR010C300","1","0",,
"CRSCR010C310","1","52360",,
"CRSCR010C320","1","0",,
"CRSCR020C220","1","25970",,
"CRSCR020C230","1","26030",,
"CRSCR020C240","1","23529",,
"CRSCR020C250","1","26150",,
"CRSCR020C260","1","26210",,
"CRSCR020C270","1","21139",,
"CRSCR020C280","1","26330",,
"CRSCR020C290","1","28895",,
"CRSCR020C300","1","0",,
"CRSCR020C310","1","26510",,
"CRSCR020C320","1","0",,
"CRSCR030C220","1","7046",,
"CRSCR030C230","1","31344",,
"CRSCR030C240","1","41374",,
"CRSCR030C250","1","51404",,
"CRSCR030C260","1","59495",,
"CRSCR030C270","1","69464",,
"CRSCR030C280","1","97804",,
"CRSCR030C290","1","40175",,
"CRSCR030C300","1","0",,
"CRSCR030C310","1","12280",,
"CRSCR030C320","1","0",,
"CRSCR040C220","1","2958",,
"CRSCR040C230","1","25034",,
"CRSCR040C240","1","35044",,
"CRSCR040C250","1","45054",,
"CRSCR040C260","1","53125",,
"CRSCR040C270","1","63074",,
"CRSCR040C280","1","88084",,
"CRSCR040C290","1","33745",,
"CRSCR040C300","1","0",,
"CRSCR040C310","1","5810",,
"CRSCR040C320","1","0",,
"CRSCR050C220","1","88",,
"CRSCR050C230","1","22154",,
"CRSCR050C240","1","32154",,
"CRSCR050C250","1","42154",,
"CRSCR050C260","1","50215",,
"CRSCR050C270","1","60154",,
"CRSCR050C280","1","85154",,
"CRSCR050C290","1","28300",,
"CRSCR050C300","1","0",,
"CRSCR050C310","1","2850",,
"CRSCR050C320","1","0",,
"CRSCR060C220","1","2870",,
"CRSCR060C230","1","2880",,
"CRSCR060C240","1","2890",,
"CRSCR060C250","1","2900",,
"CRSCR060C260","1","2910",,
"CRSCR060C270","1","2920",,
"CRSCR060C280","1","2930",,
"CRSCR060C290","1","5445",,
"CRSCR060C300","1","0",,
"CRSCR060C310","1","2960",,
"CRSCR060C320","1","0",,
"CRSCR070C220","1","4088",,
"CRSCR070C230","1","6310",,
"CRSCR070C240","1","6330",,
"CRSCR070C250","1","6350",,
"CRSCR070C260","1","6370",,
"CRSCR070C270","1","6390",,
"CRSCR070C280","1","6410",,
"CRSCR070C290","1","6430",,
"CRSCR070C300","1","0",,
"CRSCR070C310","1","6470",,
"CRSCR070C320","1","0",,
"CRSCR080C220","1","888",,
"CRSCR080C230","1","3100",,
"CRSCR080C240","1","3110",,
"CRSCR080C250","1","3120",,
"CRSCR080C260","1","3130",,
"CRSCR080C270","1","3140",,
"CRSCR080C280","1","3150",,
"CRSCR080C290","1","3160",,
"CRSCR080C300","1","0",,
"CRSCR080C310","1","3180",,
"CRSCR080C320","1","0",,
"CRSCR090C220","1","3200",,
"CRSCR090C230","1","3210",,
"CRSCR090C240","1","3220",,
"CRSCR090C250","1","3230",,
"CRSCR090C260","1","3240",,
"CRSCR090C270","1","3250",,
"CRSCR090C280","1","3260",,
"CRSCR090C290","1","3270",,
"CRSCR090C300","1","0",,
"CRSCR090C310","1","3290",,
"CRSCR090C320","1","0",,
"CRSCR100C280","1","3310",,
"CRSCR110C220","1","14600",,
"CRSCR110C230","1","14640",,
"CRSCR110C240","1","12119",,
"CRSCR110C250","1","14720",,
"CRSCR110C260","1","14760",,
"CRSCR110C270","1","14800",,
"CRSCR110C280","1","14840",,
"CRSCR110C290","1","14880",,
"CRSCR110C300","1","0",,
"CRSCR110C310","1","14960",,
"CRSCR110C320","1","0",,
"CRSCR120C220","1","6970",,
"CRSCR120C230","1","6990",,
"CRSCR120C240","1","4449",,
"CRSCR120C250","1","7030",,
"CRSCR120C260","1","7050",,
"CRSCR120C270","1","7070",,
"CRSCR120C280","1","7090",,
"CRSCR120C290","1","7110",,
"CRSCR120C300","1","0",,
"CRSCR120C310","1","7150",,
"CRSCR120C320","1","0",,
"CRSCR130C220","1","3430",,
"CRSCR130C230","1","3440",,
"CRSCR130C240","1","3450",,
"CRSCR130C250","1","3460",,
"CRSCR130C260","1","3470",,
"CRSCR130C270","1","3480",,
"CRSCR130C280","1","3490",,
"CRSCR130C290","1","3500",,
"CRSCR130C300","1","0",,
"CRSCR130C310","1","3520",,
"CRSCR130C320","1","0",,
"CRSCR140C220","1","3540",,
"CRSCR140C230","1","3550",,
"CRSCR140C240","1","999",,
"CRSCR140C250","1","3570",,
"CRSCR140C260","1","3580",,
"CRSCR140C270","1","3590",,
"CRSCR140C280","1","3600",,
"CRSCR140C290","1","3610",,
"CRSCR140C300","1","0",,
"CRSCR140C310","1","3630",,
"CRSCR140C320","1","0",,
"CRSCR150C220","1","7630",,
"CRSCR150C230","1","7650",,
"CRSCR150C240","1","7670",,
"CRSCR150C250","1","7690",,
"CRSCR150C260","1","7710",,
"CRSCR150C270","1","7730",,
"CRSCR150C280","1","7750",,
"CRSCR150C290","1","7770",,
"CRSCR150C300","1","0",,
"CRSCR150C310","1","7810",,
"CRSCR150C320","1","0",,
"CRSCR160C220","1","3760",,
"CRSCR160C230","1","3770",,
"CRSCR160C240","1","3780",,
"CRSCR160C250","1","3790",,
"CRSCR160C260","1","3800",,
"CRSCR160C270","1","3810",,
"CRSCR160C280","1","3820",,
"CRSCR160C290","1","3830",,
"CRSCR160C300","1","0",,
"CRSCR160C310","1","3850",,
"CRSCR160C320","1","0",,
"CRSCR170C220","1","3870",,
"CRSCR170C230","1","3880",,
"CRSCR170C240","1","3890",,
"CRSCR170C250","1","3900",,
"CRSCR170C260","1","3910",,
"CRSCR170C270","1","3920",,
"CRSCR170C280","1","3930",,
"CRSCR170C290","1","3940",,
"CRSCR170C300","1","0",,
"CRSCR170C310","1","3960",,
"CRSCR170C320","1","0",,
"CRSCR010C330","1","68320",,
"CRSCR010C340","1","68450",,
"CRSCR010C350","1","68580",,
"CRSCR010C360","1","68710",,
"CRSCR010C370","1","68840",,
"CRSCR010C380","1","1000",,
"CRSCR010C390","1","3980",,
"CRSCR020C330","1","32130",,
"CRSCR020C340","1","32190",,
"CRSCR020C350","1","32250",,
"CRSCR020C360","1","32310",,
"CRSCR020C370","1","32370",,
"CRSCR020C380","1","4040",,
"CRSCR020C390","1","4050",,
"CRSCR030C330","1","21200",,
"CRSCR030C340","1","21250",,
"CRSCR030C350","1","21300",,
"CRSCR030C360","1","21350",,
"CRSCR030C370","1","21400",,
"CRSCR040C330","1","8270",,
"CRSCR040C340","1","8290",,
"CRSCR040C350","1","8310",,
"CRSCR040C360","1","8330",,
"CRSCR040C370","1","8350",,
"CRSCR050C330","1","4110",,
"CRSCR050C340","1","4120",,
"CRSCR050C350","1","4130",,
"CRSCR050C360","1","4140",,
"CRSCR050C370","1","4150",,
"CRSCR060C330","1","4160",,
"CRSCR060C340","1","4170",,
"CRSCR060C350","1","4180",,
"CRSCR060C360","1","4190",,
"CRSCR060C370","1","4200",,
"CRSCR070C330","1","8570",,
"CRSCR070C340","1","8590",,
"CRSCR070C350","1","8610",,
"CRSCR070C360","1","8630",,
"CRSCR070C370","1","8650",,
"CRSCR080C330","1","4260",,
"CRSCR080C340","1","4270",,
"CRSCR080C350","1","4280",,
"CRSCR080C360","1","4290",,
"CRSCR080C370","1","4300",,
"CRSCR090C330","1","4310",,
"CRSCR090C340","1","4320",,
"CRSCR090C350","1","4330",,
"CRSCR090C360","1","4340",,
"CRSCR090C370","1","4350",,
"CRSCR100C330","1","4360",,
"CRSCR100C340","1","4370",,
"CRSCR100C350","1","4380",,
"CRSCR100C360","1","4390",,
"CRSCR100C370","1","4400",,
"CRSCR110C330","1","18240",,
"CRSCR110C340","1","18280",,
"CRSCR110C350","1","18320",,
"CRSCR110C360","1","18360",,
"CRSCR110C370","1","18400",,
"CRSCR120C330","1","8970",,
"CRSCR120C340","1","8990",,
"CRSCR120C350","1","9010",,
"CRSCR120C360","1","9030",,
"CRSCR120C370","1","9050",,
"CRSCR130C330","1","4460",,
"CRSCR130C340","1","4470",,
"CRSCR130C350","1","4480",,
"CRSCR130C360","1","4490",,
"CRSCR130C370","1","4500",,
"CRSCR140C330","1","4510",,
"CRSCR140C340","1","4520",,
"CRSCR140C350","1","4530",,
"CRSCR140C360","1","4540",,
"CRSCR140C370","1","4550",,
"CRSCR150C330","1","9270",,
"CRSCR150C340","1","9290",,
"CRSCR150C350","1","9310",,
"CRSCR150C360","1","9330",,
"CRSCR150C370","1","9350",,
"CRSCR160C330","1","4610",,
"CRSCR160C340","1","4620",,
"CRSCR160C350","1","4630",,
"CRSCR160C360","1","4640",,
"CRSCR160C370","1","4650",,
"CRSCR170C330","1","4660",,
"CRSCR170C340","1","4670",,
"CRSCR170C350","1","4680",,
"CRSCR170C360","1","4690",,
"CRSCR170C370","1","4700",,
"CRSCR180C050","1","19960",,
"CRSCR180C060","1","-20000",,
"CRSCR180C070","1","-40",,
"CRSCR180C080","1","-20080",,
"CRSCR180C090","1","-20120",,
"CRSCR180C100","1","-40200",,
"CRSCR180C110","1","20160",,
"CRSCR190C050","1","9720",,
"CRSCR190C060","1","-9740",,
"CRSCR190C070","1","-20",,
"CRSCR190C080","1","-9780",,
"CRSCR190C090","1","-9800",,
"CRSCR190C100","1","-19580",,
"CRSCR190C110","1","9820",,
"CRSCR200C050","1","4810",,
"CRSCR200C060","1","-4820",,
"CRSCR200C070","1","-10",,
"CRSCR200C080","1","-4840",,
"CRSCR200C090","1","-4850",,
"CRSCR200C100","1","-9690",,
"CRSCR200C110","1","4860",,
"CRSCR210C050","1","4910",,
"CRSCR210C060","1","-4920",,
"CRSCR210C070","1","-10",,
"CRSCR210C080","1","-4940",,
"CRSCR210C090","1","-4950",,
"CRSCR210C100","1","-9890",,
"CRSCR210C110","1","4960",,
"CRSCR220C050","1","10240",,
"CRSCR220C060","1","-10260",,
"CRSCR220C070","1","-20",,
"CRSCR220C080","1","-10300",,
"CRSCR220C090","1","-10320",,
"CRSCR220C100","1","-20620",,
"CRSCR220C110","1","10340",,
"CRSCR230C050","1","5070",,
"CRSCR230C060","1","-5080",,
"CRSCR230C070","1","-10",,
"CRSCR230C080","1","-5100",,
"CRSCR230C090","1","-5110",,
"CRSCR230C100","1","-10210",,
"CRSCR230C110","1","5120",,
"CRSCR240C050","1","5170",,
"CRSCR240C060","1","-5180",,
"CRSCR240C070","1","-10",,
"CRSCR240C080","1","-5200",,
"CRSCR240C090","1","-5210",,
"CRSCR240C100","1","-10410",,
"CRSCR240C110","1","5220",,
"CRSCR180C120","1","-20080",,
"CRSCR180C130","1","-21800",,
"CRSCR180C140","1","-41880",,
"CRSCR180C150","1","11180",,
"CRSCR180C160","1","11200",,
"CRSCR180C170","1","11220",,
"CRSCR180C180","1","11240",,
"CRSCR180C190","1","21960",,
"CRSCR180C200","1","-22000",,
"CRSCR180C210","1","-40",,
"CRSCR190C120","1","-9780",,
"CRSCR190C130","1","-10660",,
"CRSCR190C140","1","-20440",,
"CRSCR190C190","1","10700",,
"CRSCR190C200","1","-10720",,
"CRSCR190C210","1","-20",,
"CRSCR200C120","1","-4840",,
"CRSCR200C130","1","-5300",,
"CRSCR200C140","1","-10140",,
"CRSCR200C190","1","5320",,
"CRSCR200C200","1","-5330",,
"CRSCR200C210","1","-10",,
"CRSCR210C120","1","-4940",,
"CRSCR210C130","1","-5360",,
"CRSCR210C140","1","-10300",,
"CRSCR210C190","1","5380",,
"CRSCR210C200","1","-5390",,
"CRSCR210C210","1","-10",,
"CRSCR220C120","1","-10300",,
"CRSCR220C130","1","-11140",,
"CRSCR220C140","1","-21440",,
"CRSCR220C150","1","11180",,
"CRSCR220C160","1","11200",,
"CRSCR220C170","1","11220",,
"CRSCR220C180","1","11240",,
"CRSCR220C190","1","11260",,
"CRSCR220C200","1","-11280",,
"CRSCR220C210","1","-20",,
"CRSCR230C120","1","-5100",,
"CRSCR230C130","1","-5520",,
"CRSCR230C140","1","-10620",,
"CRSCR230C150","1","5540",,
"CRSCR230C160","1","5550",,
"CRSCR230C170","1","5560",,
"CRSCR230C180","1","5570",,
"CRSCR230C190","1","5580",,
"CRSCR230C200","1","-5590",,
"CRSCR230C210","1","-10",,
"CRSCR240C120","1","-5200",,
"CRSCR240C130","1","-5620",,
"CRSCR240C140","1","-10820",,
"CRSCR240C150","1","5640",,
"CRSCR240C160","1","5650",,
"CRSCR240C170","1","5660",,
"CRSCR240C180","1","5670",,
"CRSCR240C190","1","5680",,
"CRSCR240C200","1","-5690",,
"CRSCR240C210","1","-10",,
"CRSCR250C190","1","5710",,
"CRSCR250C200","1","-5720",,
"CRSCR250C210","1","-10",,
"CRSCR260C190","1","5740",,
"CRSCR260C200","1","-5750",,
"CRSCR260C210","1","-10",,
"CRSCR270C190","1","5770",,
"CRSCR270C200","1","-5780",,
"CRSCR270C210","1","-10",,
"CRSCR280C190","1","5800",,
"CRSCR280C200","1","-5810",,
"CRSCR280C210","1","-10",,
"CRSCR290C190","1","5830",,
"CRSCR290C200","1","-5840",,
"CRSCR290C210","1","-10",,
"CRSCR180C220","1","18607",,
"CRSCR180C230","1","24800",,
"CRSCR180C240","1","24840",,
"CRSCR180C250","1","24880",,
"CRSCR180C260","1","24920",,
"CRSCR180C270","1","19829",,
"CRSCR180C280","1","25000",,
"CRSCR180C290","1","25040",,
"CRSCR180C300","1","0",,
"CRSCR180C310","1","25120",,
"CRSCR180C320","1","0",,
"CRSCR190C220","1","12050",,
"CRSCR190C230","1","12070",,
"CRSCR190C240","1","12090",,
"CRSCR190C250","1","12110",,
"CRSCR190C260","1","12130",,
"CRSCR190C270","1","7019",,
"CRSCR190C280","1","12170",,
"CRSCR190C290","1","12190",,
"CRSCR190C300","1","0",,
"CRSCR190C310","1","12230",,
"CRSCR190C320","1","0",,
"CRSCR200C220","1","5970",,
"CRSCR200C230","1","5980",,
"CRSCR200C240","1","5990",,
"CRSCR200C250","1","6000",,
"CRSCR200C260","1","6010",,
"CRSCR200C270","1","6020",,
"CRSCR200C280","1","6030",,
"CRSCR200C290","1","6040",,
"CRSCR200C300","1","0",,
"CRSCR200C310","1","6060",,
"CRSCR200C320","1","0",,
"CRSCR210C220","1","6080",,
"CRSCR210C230","1","6090",,
"CRSCR210C240","1","6100",,
"CRSCR210C250","1","6110",,
"CRSCR210C260","1","6120",,
"CRSCR210C270","1","999",,
"CRSCR210C280","1","6140",,
"CRSCR210C290","1","6150",,
"CRSCR210C300","1","0",,
"CRSCR210C310","1","6170",,
"CRSCR210C320","1","0",,
"CRSCR220C220","1","6557",,
"CRSCR220C230","1","12730",,
"CRSCR220C240","1","12750",,
"CRSCR220C250","1","12770",,
"CRSCR220C260","1","12790",,
"CRSCR220C270","1","12810",,
"CRSCR220C280","1","12830",,
"CRSCR220C290","1","12850",,
"CRSCR220C300","1","0",,
"CRSCR220C310","1","12890",,
"CRSCR220C320","1","0",,
"CRSCR230C220","1","147",,
"CRSCR230C230","1","6310",,
"CRSCR230C240","1","6320",,
"CRSCR230C250","1","6330",,
"CRSCR230C260","1","6340",,
"CRSCR230C270","1","6350",,
"CRSCR230C280","1","6360",,
"CRSCR230C290","1","6370",,
"CRSCR230C300","1","0",,
"CRSCR230C310","1","6390",,
"CRSCR230C320","1","0",,
"CRSCR240C220","1","6410",,
"CRSCR240C230","1","6420",,
"CRSCR240C240","1","6430",,
"CRSCR240C250","1","6440",,
"CRSCR240C260","1","6450",,
"CRSCR240C270","1","6460",,
"CRSCR240C280","1","6470",,
"CRSCR240C290","1","6480",,
"CRSCR240C300","1","0",,
"CRSCR240C310","1","6500",,
"CRSCR240C320","1","0",,
"CRSCR250C220","1","6520",,
"CRSCR250C230","1","6530",,
"CRSCR250C240","1","6540",,
"CRSCR250C250","1","6550",,
"CRSCR250C260","1","6560",,
"CRSCR250C270","1","6570",,
"CRSCR260C220","1","6630",,
"CRSCR260C230","1","6640",,
"CRSCR260C240","1","6650",,
"CRSCR260C250","1","6660",,
"CRSCR260C260","1","6670",,
"CRSCR260C270","1","6680",,
"CRSCR270C220","1","6740",,
"CRSCR270C230","1","6750",,
"CRSCR270C240","1","6760",,
"CRSCR270C250","1","6770",,
"CRSCR270C260","1","6780",,
"CRSCR270C270","1","6790",,
"CRSCR280C220","1","456",,
"CRSCR280C230","1","6860",,
"CRSCR280C240","1","6870",,
"CRSCR280C250","1","6880",,
"CRSCR280C260","1","6890",,
"CRSCR280C270","1","6900",,
"CRSCR290C220","1","6960",,
"CRSCR290C230","1","6970",,
"CRSCR290C240","1","6980",,
"CRSCR290C250","1","369",,
"CRSCR290C260","1","7000",,
"CRSCR290C270","1","7010",,
"CRSCR010C510","1","0",,
"CRSCR010C520","1","0",,
"CRSCR020C510","1","0",,
"CRSCR020C520","1","0",,
"CRSCR030C510","1","0",,
"CRSCR030C520","1","0",,
"CRSCR040C510","1","0",,
"CRSCR040C520","1","0",,
"CRSCR050C510","1","0",,
"CRSCR050C520","1","0",,
"CRSCR060C510","1","0",,
"CRSCR060C520","1","0",,
"CRSCR070C510","1","0",,
"CRSCR070C520","1","0",,
"CRSCR080C510","1","0",,
"CRSCR080C520","1","0",,
"CRSCR090C510","1","0",,
"CRSCR090C520","1","0",,
"CRSCR110C510","1","0",,
"CRSCR110C520","1","0",,
