"CellName","PageInstance","AdjustmentValue","Comment","RowKey"
"CRSAR030C060","SACOVBOND","-1715",,
"CRSAR030C070","SACOVBOND","-263",,
"CRSAR030C080","SACOVBOND","-1955",,
"CRSAR030C090","SACOVBOND","-4143",,
"CRSAR030C100","SACOVBOND","7",,
"CRSAR030C110","SACOVBOND","-4883",,
"CRSAR040C010","SACOVBOND","19",,
"CRSAR040C030","SACOVBOND","-889",,
"CRSAR040C040","SACOVBOND","-870",,
"CRSAR040C050","SACOVBOND","-213",,
"CRSAR040C060","SACOVBOND","-1766",,
"CRSAR040C070","SACOVBOND","-263",,
"CRSAR040C080","SACOVBOND","-2014",,
"CRSAR040C090","SACOVBOND","-4256",,
"CRSAR040C100","SACOVBOND","9",,
"CRSAR040C110","SACOVBOND","-5117",,
"CRSAR050C010","SACOVBOND","4",,
"CRSAR050C030","SACOVBOND","-900",,
"CRSAR050C040","SACOVBOND","-896",,
"CRSAR050C050","SACOVBOND","-215",,
"CRSAR050C060","SACOVBOND","-1817",,
"CRSAR050C070","SACOVBOND","-263",,
"CRSAR050C080","SACOVBOND","-2073",,
"CRSAR050C090","SACOVBOND","-4368",,
"CRSAR050C100","SACOVBOND","7",,
"CRSAR050C110","SACOVBOND","-5257",,
"CRSAR060C010","SACOVBOND","16",,
"CRSAR060C030","SACOVBOND","-911",,
"CRSAR060C040","SACOVBOND","-895",,
"CRSAR060C050","SACOVBOND","-218",,
"CRSAR060C060","SACOVBOND","-1869",,
"CRSAR060C070","SACOVBOND","-263",,
"CRSAR060C080","SACOVBOND","-2132",,
"CRSAR060C090","SACOVBOND","-4482",,
"CRSAR060C100","SACOVBOND","67",,
"CRSAR060C110","SACOVBOND","-5310",,
"CRSAR070C010","SACOVBOND","3",,
"CRSAR070C020","SACOVBOND","18",,
"CRSAR070C030","SACOVBOND","-922",,
"CRSAR070C040","SACOVBOND","-919",,
"CRSAR070C050","SACOVBOND","-221",,
"CRSAR070C060","SACOVBOND","-1920",,
"CRSAR070C070","SACOVBOND","-263",,
"CRSAR070C080","SACOVBOND","-2191",,
"CRSAR070C090","SACOVBOND","-4595",,
"CRSAR070C100","SACOVBOND","75",,
"CRSAR070C110","SACOVBOND","-5439",,
"CRSAR080C010","SACOVBOND","2",,
"CRSAR080C020","SACOVBOND","7",,
"CRSAR080C030","SACOVBOND","-933",,
"CRSAR080C040","SACOVBOND","-931",,
"CRSAR080C050","SACOVBOND","-224",,
"CRSAR080C060","SACOVBOND","-1971",,
"CRSAR080C070","SACOVBOND","-263",,
"CRSAR080C080","SACOVBOND","-2250",,
"CRSAR080C090","SACOVBOND","-4708",,
"CRSAR080C100","SACOVBOND","-289",,
"CRSAR080C110","SACOVBOND","-5928",,
"CRSAR090C010","SACOVBOND","22",,
"CRSAR090C030","SACOVBOND","-944",,
"CRSAR090C040","SACOVBOND","-922",,
"CRSAR090C050","SACOVBOND","-227",,
"CRSAR090C060","SACOVBOND","-2022",,
"CRSAR090C070","SACOVBOND","-263",,
"CRSAR090C080","SACOVBOND","-2309",,
"CRSAR090C090","SACOVBOND","-4821",,
"CRSAR090C100","SACOVBOND","-889",,
"CRSAR090C110","SACOVBOND","-6632",,
"CRSAR100C010","SACOVBOND","502",,
"CRSAR100C030","SACOVBOND","-955",,
"CRSAR110C010","SACOVBOND","46",,
"CRSAR110C030","SACOVBOND","-966",,
"CRSAR110C040","SACOVBOND","-920",,
"CRSAR110C050","SACOVBOND","-229",,
"CRSAR110C060","SACOVBOND","-2073",,
"CRSAR110C070","SACOVBOND","-263",,
"CRSAR110C080","SACOVBOND","-2368",,
"CRSAR110C090","SACOVBOND","-4933",,
"CRSAR110C100","SACOVBOND","585",,
"CRSAR110C110","SACOVBOND","-5268",,
"CRSAR120C010","SACOVBOND","50",,
"CRSAR120C030","SACOVBOND","-977",,
"CRSAR130C010","SACOVBOND","65",,
"CRSAR130C030","SACOVBOND","-988",,
"CRSAR130C040","SACOVBOND","-923",,
"CRSAR130C050","SACOVBOND","-232",,
"CRSAR130C060","SACOVBOND","-2124",,
"CRSAR130C070","SACOVBOND","-263",,
"CRSAR130C080","SACOVBOND","-2427",,
"CRSAR130C090","SACOVBOND","-5046",,
"CRSAR130C100","SACOVBOND","352",,
"CRSAR130C110","SACOVBOND","-5617",,
"CRSAEXPOSURE","SALGOVAUTH","Regional governments/local authorities",,
"CRSAR010C010","SALGOVAUTH","263",,
"CRSAR010C030","SALGOVAUTH","-3103",,
"CRSAR010C040","SALGOVAUTH","-2840",,
"CRSAR010C050","SALGOVAUTH","-993",,
"CRSAR010C060","SALGOVAUTH","-7555",,
"CRSAR010C070","SALGOVAUTH","-1315",,
"CRSAR010C080","SALGOVAUTH","-8595",,
"CRSAR010C090","SALGOVAUTH","-18458",,
"CRSAR010C100","SALGOVAUTH","414",,
"CRSAR010C110","SALGOVAUTH","-20884",,
"CRSAR020C010","SALGOVAUTH","7",,
"CRSAR020C030","SALGOVAUTH","-537",,
"CRSAR020C040","SALGOVAUTH","-530",,
"CRSAR020C050","SALGOVAUTH","-179",,
"CRSAR020C060","SALGOVAUTH","-1153",,
"CRSAR020C070","SALGOVAUTH","-263",,
"CRSAR020C080","SALGOVAUTH","-1306",,
"CRSAR020C090","SALGOVAUTH","-2901",,
"CRSAR020C100","SALGOVAUTH","11",,
"CRSAR020C110","SALGOVAUTH","-3420",,
"CRSAR030C010","SALGOVAUTH","10",,
"CRSAR030C030","SALGOVAUTH","-548",,
"CRSAR030C040","SALGOVAUTH","-538",,
"CRSAR030C050","SALGOVAUTH","-182",,
"CRSAR030C060","SALGOVAUTH","-1204",,
"CRSAR030C070","SALGOVAUTH","-263",,
"CRSAR030C080","SALGOVAUTH","-1365",,
"CRSAR030C090","SALGOVAUTH","-3014",,
"CRSAR030C100","SALGOVAUTH","-29",,
"CRSAR030C110","SALGOVAUTH","-3581",,
"CRSAR040C010","SALGOVAUTH","4",,
"CRSAR040C030","SALGOVAUTH","-559",,
"CRSAR040C040","SALGOVAUTH","-555",,
"CRSAR040C050","SALGOVAUTH","-185",,
"CRSAR040C060","SALGOVAUTH","-1255",,
"CRSAR040C070","SALGOVAUTH","-263",,
"CRSAR040C080","SALGOVAUTH","-1424",,
"CRSAR040C090","SALGOVAUTH","-3127",,
"CRSAR040C100","SALGOVAUTH","311",,
"CRSAR040C110","SALGOVAUTH","-3371",,
"CRSAR050C010","SALGOVAUTH","7",,
"CRSAR050C030","SALGOVAUTH","-570",,
"CRSAR050C040","SALGOVAUTH","-563",,
"CRSAR050C050","SALGOVAUTH","-187",,
"CRSAR050C060","SALGOVAUTH","-1306",,
"CRSAR050C070","SALGOVAUTH","-263",,
"CRSAR050C080","SALGOVAUTH","-1483",,
"CRSAR050C090","SALGOVAUTH","-3239",,
"CRSAR050C100","SALGOVAUTH","-15",,
"CRSAR050C110","SALGOVAUTH","-3817",,
"CRSAR060C010","SALGOVAUTH","7",,
"CRSAR060C030","SALGOVAUTH","-581",,
"CRSAR060C040","SALGOVAUTH","-574",,
"CRSAR060C050","SALGOVAUTH","-190",,
"CRSAR060C060","SALGOVAUTH","-1357",,
"CRSAR060C070","SALGOVAUTH","-263",,
"CRSAR060C080","SALGOVAUTH","-1542",,
"CRSAR060C090","SALGOVAUTH","-3352",,
"CRSAR060C100","SALGOVAUTH","478",,
"CRSAR060C110","SALGOVAUTH","-3448",,
"CRSAR070C010","SALGOVAUTH","7",,
"CRSAR070C020","SALGOVAUTH","7",,
"CRSAR070C030","SALGOVAUTH","-592",,
"CRSAR070C040","SALGOVAUTH","-585",,
"CRSAR070C050","SALGOVAUTH","-193",,
"CRSAR070C060","SALGOVAUTH","-1409",,
"CRSAR070C070","SALGOVAUTH","-263",,
"CRSAR070C080","SALGOVAUTH","-1601",,
"CRSAR070C090","SALGOVAUTH","-3466",,
"CRSAR070C100","SALGOVAUTH","413",,
"CRSAR070C110","SALGOVAUTH","-3638",,
"CRSAR080C010","SALGOVAUTH","148",,
"CRSAR080C020","SALGOVAUTH","171",,
"CRSAR080C030","SALGOVAUTH","-603",,
"CRSAR080C040","SALGOVAUTH","-455",,
"CRSAR080C050","SALGOVAUTH","-196",,
"CRSAR080C060","SALGOVAUTH","-1460",,
"CRSAR080C070","SALGOVAUTH","-263",,
"CRSAR080C080","SALGOVAUTH","-1660",,
"CRSAR080C090","SALGOVAUTH","-3579",,
"CRSAR080C100","SALGOVAUTH","7",,
"CRSAR080C110","SALGOVAUTH","-4027",,
"CRSAR090C010","SALGOVAUTH","13",,
"CRSAR090C030","SALGOVAUTH","-614",,
"CRSAR090C040","SALGOVAUTH","-601",,
"CRSAR090C050","SALGOVAUTH","-199",,
"CRSAR090C060","SALGOVAUTH","-1511",,
"CRSAR090C070","SALGOVAUTH","-263",,
"CRSAR090C080","SALGOVAUTH","-1719",,
"CRSAR090C090","SALGOVAUTH","-3692",,
"CRSAR090C100","SALGOVAUTH","5",,
"CRSAR090C110","SALGOVAUTH","-4288",,
"CRSAR100C010","SALGOVAUTH","9",,
"CRSAR100C030","SALGOVAUTH","-625",,
"CRSAR110C010","SALGOVAUTH","6",,
"CRSAR110C030","SALGOVAUTH","-636",,
"CRSAR110C040","SALGOVAUTH","-630",,
"CRSAR110C050","SALGOVAUTH","-201",,
"CRSAR110C060","SALGOVAUTH","-1562",,
"CRSAR110C070","SALGOVAUTH","-263",,
"CRSAR110C080","SALGOVAUTH","-1778",,
"CRSAR110C090","SALGOVAUTH","-3804",,
"CRSAR110C100","SALGOVAUTH","12",,
"CRSAR110C110","SALGOVAUTH","-4422",,
"CRSAR120C010","SALGOVAUTH","-33",,
"CRSAR120C030","SALGOVAUTH","-647",,
"CRSAR130C010","SALGOVAUTH","89",,
"CRSAR130C030","SALGOVAUTH","-658",,
"CRSAR130C040","SALGOVAUTH","-569",,
"CRSAR130C050","SALGOVAUTH","-204",,
"CRSAR130C060","SALGOVAUTH","-1613",,
"CRSAR130C070","SALGOVAUTH","-263",,
"CRSAR130C080","SALGOVAUTH","-1837",,
"CRSAR130C090","SALGOVAUTH","-3917",,
"CRSAR130C100","SALGOVAUTH","-23",,
"CRSAR130C110","SALGOVAUTH","-4509",,
"CRSAEXPOSURE","SATOTAL","Totall",,
"CRSAR010C010","SATOTAL","7477",,
"CRSAR010C030","SATOTAL","-25932",,
"CRSAR010C040","SATOTAL","-18455",,
"CRSAR010C050","SATOTAL","-6378",,
"CRSAR010C060","SATOTAL","-52990",,
"CRSAR010C070","SATOTAL","-7890",,
"CRSAR010C080","SATOTAL","-60420",,
"CRSAR010C090","SATOTAL","-127678",,
"CRSAR010C100","SATOTAL","5537",,
"CRSAR010C110","SATOTAL","-140596",,
"CRSAR020C010","SATOTAL","1000",,
"CRSAR020C030","SATOTAL","-4425",,
"CRSAR020C040","SATOTAL","-3425",,
"CRSAR020C050","SATOTAL","-1158",,
"CRSAR020C060","SATOTAL","-8400",,
"CRSAR020C070","SATOTAL","-1578",,
"CRSAR020C080","SATOTAL","-9606",,
"CRSAR020C090","SATOTAL","-20742",,
"CRSAR020C100","SATOTAL","2060",,
"CRSAR020C110","SATOTAL","-22107",,
"CRSAR030C010","SATOTAL","1196",,
"CRSAR030C030","SATOTAL","-4483",,
"CRSAR030C040","SATOTAL","-3287",,
"CRSAR030C050","SATOTAL","-1175",,
"CRSAR030C060","SATOTAL","-8826",,
"CRSAR030C070","SATOTAL","-1494",,
"CRSAR030C080","SATOTAL","-9960",,
"CRSAR030C090","SATOTAL","-21455",,
"CRSAR030C100","SATOTAL","1542",,
"CRSAR030C110","SATOTAL","-23200",,
"CRSAR040C010","SATOTAL","2948",,
"CRSAR040C030","SATOTAL","-4541",,
"CRSAR040C040","SATOTAL","-1593",,
"CRSAR040C050","SATOTAL","-1192",,
"CRSAR040C060","SATOTAL","-9082",,
"CRSAR040C070","SATOTAL","-1443",,
"CRSAR040C080","SATOTAL","-10314",,
"CRSAR040C090","SATOTAL","-22031",,
"CRSAR040C100","SATOTAL","2000",,
"CRSAR040C110","SATOTAL","-21624",,
"CRSAR050C010","SATOTAL","2621",,
"CRSAR050C030","SATOTAL","-4599",,
"CRSAR050C040","SATOTAL","-1978",,
"CRSAR050C050","SATOTAL","-1208",,
"CRSAR050C060","SATOTAL","-9337",,
"CRSAR050C070","SATOTAL","-1438",,
"CRSAR050C080","SATOTAL","-10668",,
"CRSAR050C090","SATOTAL","-22651",,
"CRSAR050C100","SATOTAL","1379",,
"CRSAR050C110","SATOTAL","-23250",,
"CRSAR060C010","SATOTAL","1680",,
"CRSAR060C030","SATOTAL","-8888",,
"CRSAR060C040","SATOTAL","-7208",,
"CRSAR060C050","SATOTAL","-1225",,
"CRSAR060C060","SATOTAL","-9678",,
"CRSAR060C070","SATOTAL","-1371",,
"CRSAR060C080","SATOTAL","-11022",,
"CRSAR060C090","SATOTAL","-23296",,
"CRSAR060C100","SATOTAL","1927",,
"CRSAR060C110","SATOTAL","-28577",,
"CRSAR070C010","SATOTAL","1471",,
"CRSAR070C020","SATOTAL","1420",,
"CRSAR070C030","SATOTAL","-4715",,
"CRSAR070C040","SATOTAL","-3244",,
"CRSAR070C050","SATOTAL","-1242",,
"CRSAR070C060","SATOTAL","-9985",,
"CRSAR070C070","SATOTAL","-1578",,
"CRSAR070C080","SATOTAL","-11376",,
"CRSAR070C090","SATOTAL","-24181",,
"CRSAR070C100","SATOTAL","1442",,
"CRSAR070C110","SATOTAL","-25983",,
"CRSAR080C010","SATOTAL","1414",,
"CRSAR080C020","SATOTAL","1435",,
"CRSAR080C030","SATOTAL","-4773",,
"CRSAR080C040","SATOTAL","-3359",,
"CRSAR080C050","SATOTAL","-1259",,
"CRSAR080C060","SATOTAL","-10291",,
"CRSAR080C070","SATOTAL","-1578",,
"CRSAR080C080","SATOTAL","-11730",,
"CRSAR080C090","SATOTAL","-24858",,
"CRSAR080C100","SATOTAL","627",,
"CRSAR080C110","SATOTAL","-27590",,
"CRSAR090C010","SATOTAL","1477",,
"CRSAR090C030","SATOTAL","-4831",,
"CRSAR090C040","SATOTAL","-3354",,
"CRSAR090C050","SATOTAL","-1276",,
"CRSAR090C060","SATOTAL","-10598",,
"CRSAR090C070","SATOTAL","-1578",,
"CRSAR090C080","SATOTAL","-12084",,
"CRSAR090C090","SATOTAL","-25536",,
"CRSAR090C100","SATOTAL","124",,
"CRSAR090C110","SATOTAL","-28766",,
"CRSAR100C010","SATOTAL","1965",,
"CRSAR100C030","SATOTAL","-58585",,
"CRSAR110C010","SATOTAL","1413",,
"CRSAR110C030","SATOTAL","-4947",,
"CRSAR110C040","SATOTAL","-3534",,
"CRSAR110C050","SATOTAL","-1292",,
"CRSAR110C060","SATOTAL","-10905",,
"CRSAR110C070","SATOTAL","-1578",,
"CRSAR110C080","SATOTAL","-12438",,
"CRSAR110C090","SATOTAL","-26213",,
"CRSAR110C100","SATOTAL","2055",,
"CRSAR110C110","SATOTAL","-27692",,
"CRSAR120C010","SATOTAL","1167",,
"CRSAR120C030","SATOTAL","-5005",,
"CRSAR130C010","SATOTAL","1702",,
"CRSAR130C030","SATOTAL","-6666",,
"CRSAR130C040","SATOTAL","-4964",,
"CRSAR130C050","SATOTAL","-1309",,
"CRSAR130C060","SATOTAL","-11211",,
"CRSAR130C070","SATOTAL","-1578",,
"CRSAR130C080","SATOTAL","-12792",,
"CRSAR130C090","SATOTAL","-26890",,
"CRSAR130C100","SATOTAL","1289",,
"CRSAR130C110","SATOTAL","-30565",,
"CRSAEXPOSURE","SASTCRASS","Claims on inst & corp with CR assessment",,
"CRSAR010C010","SASTCRASS","124",,
"CRSAR010C030","SASTCRASS","-6403",,
"CRSAR010C040","SASTCRASS","-6279",,
"CRSAR010C050","SASTCRASS","-1273",,
"CRSAR010C060","SASTCRASS","-12665",,
"CRSAR010C070","SASTCRASS","-1315",,
"CRSAR010C080","SASTCRASS","-14495",,
"CRSAR010C090","SASTCRASS","-29748",,
"CRSAR010C100","SASTCRASS","47",,
"CRSAR010C110","SASTCRASS","-35980",,
"CRSAR020C010","SASTCRASS","54",,
"CRSAR020C030","SASTCRASS","-1197",,
"CRSAR020C040","SASTCRASS","-1143",,
"CRSAR020C050","SASTCRASS","-235",,
"CRSAR020C060","SASTCRASS","-2175",,
"CRSAR020C070","SASTCRASS","-263",,
"CRSAR020C080","SASTCRASS","-2486",,
"CRSAR020C090","SASTCRASS","-5159",,
"CRSAR020C100","SASTCRASS","38",,
"CRSAR020C110","SASTCRASS","-6264",,
"CRSAR030C010","SASTCRASS","39",,
"CRSAR030C030","SASTCRASS","-1208",,
"CRSAR030C040","SASTCRASS","-1169",,
"CRSAR030C050","SASTCRASS","-238",,
"CRSAR030C060","SASTCRASS","-2226",,
"CRSAR030C070","SASTCRASS","-263",,
"CRSAR030C080","SASTCRASS","-2545",,
"CRSAR030C090","SASTCRASS","-5272",,
"CRSAR030C100","SASTCRASS","50",,
"CRSAR030C110","SASTCRASS","-6391",,
"CRSAR040C010","SASTCRASS","32",,
"CRSAR040C030","SASTCRASS","-1219",,
"CRSAR040C040","SASTCRASS","-1187",,
"CRSAR040C050","SASTCRASS","-241",,
"CRSAR040C060","SASTCRASS","-2278",,
"CRSAR040C070","SASTCRASS","-263",,
"CRSAR040C080","SASTCRASS","-2604",,
"CRSAR040C090","SASTCRASS","-5386",,
"CRSAR040C100","SASTCRASS","502",,
"CRSAR040C110","SASTCRASS","-6071",,
"CRSAR050C010","SASTCRASS","52",,
"CRSAR050C030","SASTCRASS","-1230",,
"CRSAR050C040","SASTCRASS","-1178",,
"CRSAR050C050","SASTCRASS","-243",,
"CRSAR050C060","SASTCRASS","-2329",,
"CRSAR050C070","SASTCRASS","-263",,
"CRSAR050C080","SASTCRASS","-2663",,
"CRSAR050C090","SASTCRASS","-5498",,
"CRSAR050C100","SASTCRASS","502",,
"CRSAR050C110","SASTCRASS","-6174",,
"CRSAR060C010","SASTCRASS","-16",,
"CRSAR060C030","SASTCRASS","-1241",,
"CRSAR060C040","SASTCRASS","-1257",,
"CRSAR060C050","SASTCRASS","-246",,
"CRSAR060C060","SASTCRASS","-2380",,
"CRSAR060C070","SASTCRASS","-263",,
"CRSAR060C080","SASTCRASS","-2722",,
"CRSAR060C090","SASTCRASS","-5611",,
"CRSAR060C100","SASTCRASS","44",,
"CRSAR060C110","SASTCRASS","-6824",,
"CRSAR070C010","SASTCRASS","54",,
"CRSAR070C020","SASTCRASS","35",,
"CRSAR070C030","SASTCRASS","-1252",,
"CRSAR070C040","SASTCRASS","-1198",,
"CRSAR070C050","SASTCRASS","-249",,
"CRSAR070C060","SASTCRASS","-2431",,
"CRSAR070C070","SASTCRASS","-263",,
"CRSAR070C080","SASTCRASS","-2781",,
"CRSAR070C090","SASTCRASS","-5724",,
"CRSAR070C100","SASTCRASS","4",,
"CRSAR070C110","SASTCRASS","-6918",,
"CRSAR080C010","SASTCRASS","-24",,
"CRSAR080C020","SASTCRASS","38",,
"CRSAR080C030","SASTCRASS","-1263",,
"CRSAR080C040","SASTCRASS","-1287",,
"CRSAR080C050","SASTCRASS","-252",,
"CRSAR080C060","SASTCRASS","-2482",,
"CRSAR080C070","SASTCRASS","-263",,
"CRSAR080C080","SASTCRASS","-2840",,
"CRSAR080C090","SASTCRASS","-5837",,
"CRSAR080C100","SASTCRASS","56",,
"CRSAR080C110","SASTCRASS","-7068",,
"CRSAR090C010","SASTCRASS","57",,
"CRSAR090C030","SASTCRASS","-1274",,
"CRSAR090C040","SASTCRASS","-1217",,
"CRSAR090C050","SASTCRASS","-255",,
"CRSAR090C060","SASTCRASS","-2533",,
"CRSAR090C070","SASTCRASS","-263",,
"CRSAR090C080","SASTCRASS","-2899",,
"CRSAR090C090","SASTCRASS","-5950",,
"CRSAR090C100","SASTCRASS","2",,
"CRSAR090C110","SASTCRASS","-7165",,
"CRSAR100C010","SASTCRASS","-26",,
"CRSAR100C030","SASTCRASS","-1285",,
"CRSAR110C010","SASTCRASS","34",,
"CRSAR110C030","SASTCRASS","-1296",,
"CRSAR110C040","SASTCRASS","-1262",,
"CRSAR110C050","SASTCRASS","-257",,
"CRSAR110C060","SASTCRASS","-2584",,
"CRSAR110C070","SASTCRASS","-263",,
"CRSAR110C080","SASTCRASS","-2958",,
"CRSAR110C090","SASTCRASS","-6062",,
"CRSAR110C100","SASTCRASS","-19",,
"CRSAR110C110","SASTCRASS","-7343",,
"CRSAR120C010","SASTCRASS","3",,
"CRSAR120C030","SASTCRASS","-1307",,
"CRSAR130C010","SASTCRASS","3",,
"CRSAR130C030","SASTCRASS","-1318",,
"CRSAR130C040","SASTCRASS","-1315",,
"CRSAR130C050","SASTCRASS","-260",,
"CRSAR130C060","SASTCRASS","-2635",,
"CRSAR130C070","SASTCRASS","-263",,
"CRSAR130C080","SASTCRASS","-3017",,
"CRSAR130C090","SASTCRASS","-6175",,
"CRSAR130C100","SASTCRASS","4",,
"CRSAR130C110","SASTCRASS","-7486",,
"CRSAEXPOSURE","SACGOVBANK","Central governments/central banks",,
"CRSAR010C010","SACGOVBANK","759",,
"CRSAR010C030","SACGOVBANK","-1453",,
