"CellName","PageInstance","AdjustmentValue","Comment","RowKey"
"MKIRR260C030","TOTAL","18700",,
"MKIRR260C040","TOTAL","18900",,
"MKIRR260C050","TOTAL","37600",,
"MKIRR260C060","TOTAL","0",,
"MKIRR270C010","TOTAL","64500",,
"MKIRR270C020","TOTAL","65100",,
"MKIRR270C030","TOTAL","65700",,
"MKIRR270C040","TOTAL","66300",,
"MKIRR270C050","TOTAL","132000",,
"MKIRR270C060","TOTAL","67500",,
"MKIRR280C010","TOTAL","20300",,
"MKIRR280C020","TOTAL","20500",,
"MKIRR280C030","TOTAL","20700",,
"MKIRR280C040","TOTAL","20900",,
"MKIRR280C050","TOTAL","41600",,
"MKIRR280C060","TOTAL","21300",,
"MKIRR290C010","TOTAL","21500",,
"MKIRR290C020","TOTAL","21700",,
"MKIRR290C030","TOTAL","21900",,
"MKIRR290C040","TOTAL","22100",,
"MKIRR290C050","TOTAL","44000",,
"MKIRR290C060","TOTAL","22500",,
"MKIRR300C010","TOTAL","22700",,
"MKIRR300C020","TOTAL","22900",,
"MKIRR300C030","TOTAL","23100",,
"MKIRR300C040","TOTAL","23300",,
"MKIRR300C050","TOTAL","46400",,
"MKIRR300C060","TOTAL","23700",,
"MKIRR310C010","TOTAL","24800",,
"MKIRR310C020","TOTAL","25900",,
"MKIRR310C030","TOTAL","27000",,
"MKIRR310C040","TOTAL","28100",,
"MKIRR310C050","TOTAL","55100",,
"MKIRR310C060","TOTAL","0",,
"MKIRR320C010","TOTAL","14200",,
"MKIRR320C020","TOTAL","15300",,
"MKIRR320C030","TOTAL","12579",,
"MKIRR320C040","TOTAL","16150",,
"MKIRR320C050","TOTAL","28729",,
"MKIRR320C060","TOTAL","0",,
"MKIRR321C010","TOTAL","17516",,
"MKIRR321C020","TOTAL","19790",,
"MKIRR321C030","TOTAL","17243",,
"MKIRR321C040","TOTAL","22035",,
"MKIRR321C050","TOTAL","19968",,
"MKIRR321C060","TOTAL","18960",,
"MKIRR325C060","TOTAL","16000",,
"MKIRR330C060","TOTAL","75400",,
"MKIRR340C060","TOTAL","0",,
"MKIRR350C060","TOTAL","110840",,
"MKIRR360C060","TOTAL","24118",,
"MKIRR370C060","TOTAL","26914",,
"MKIRR380C060","TOTAL","29607",,
"MKIRR390C060","TOTAL","30201",,
"MKIRCURRENCY","HUF","Forint",,
"MKIRR010C060","HUF","136500",,
"MKIRR010C070","HUF","1706250",,
"MKIRR011C060","HUF","8000",,
"MKIRR012C010","HUF","1000",,
"MKIRR012C020","HUF","200",,
"MKIRR013C010","HUF","28200",,
"MKIRR013C020","HUF","29600",,
"MKIRR020C010","HUF","7900",,
"MKIRR020C020","HUF","8200",,
"MKIRR020C030","HUF","59500",,
"MKIRR020C040","HUF","61000",,
"MKIRR020C050","HUF","120500",,
"MKIRR020C060","HUF","1400",,
"MKIRR030C010","HUF","1500",,
"MKIRR030C020","HUF","1600",,
"MKIRR030C030","HUF","8800",,
"MKIRR030C040","HUF","9200",,
"MKIRR040C030","HUF","1900",,
"MKIRR040C040","HUF","2000",,
"MKIRR050C030","HUF","2100",,
"MKIRR050C040","HUF","2200",,
"MKIRR060C030","HUF","2300",,
"MKIRR060C040","HUF","2400",,
"MKIRR070C030","HUF","2500",,
"MKIRR070C040","HUF","2600",,
"MKIRR080C010","HUF","2700",,
"MKIRR080C020","HUF","2800",,
"MKIRR080C030","HUF","9900",,
"MKIRR080C040","HUF","10200",,
"MKIRR090C030","HUF","3100",,
"MKIRR090C040","HUF","3200",,
"MKIRR100C030","HUF","3300",,
"MKIRR100C040","HUF","3400",,
"MKIRR110C030","HUF","3500",,
"MKIRR110C040","HUF","3600",,
"MKIRR120C010","HUF","3700",,
"MKIRR120C020","HUF","3800",,
"MKIRR120C030","HUF","40800",,
"MKIRR120C040","HUF","41600",,
"MKIRR130C030","HUF","4100",,
"MKIRR130C040","HUF","4200",,
"MKIRR140C030","HUF","4300",,
"MKIRR140C040","HUF","4400",,
"MKIRR150C030","HUF","4900",,
"MKIRR150C040","HUF","5000",,
"MKIRR160C030","HUF","5100",,
"MKIRR160C040","HUF","5200",,
"MKIRR170C030","HUF","5300",,
"MKIRR170C040","HUF","5400",,
"MKIRR180C030","HUF","5500",,
"MKIRR180C040","HUF","5600",,
"MKIRR190C030","HUF","5700",,
"MKIRR190C040","HUF","5800",,
"MKIRR200C030","HUF","5900",,
"MKIRR200C040","HUF","6000",,
"MKIRR210C010","HUF","21300",,
"MKIRR210C020","HUF","21600",,
"MKIRR210C030","HUF","21900",,
"MKIRR210C040","HUF","22200",,
"MKIRR210C050","HUF","44100",,
"MKIRR210C060","HUF","6600",,
"MKIRR220C010","HUF","6700",,
"MKIRR220C020","HUF","6800",,
"MKIRR220C030","HUF","6900",,
"MKIRR220C040","HUF","7000",,
"MKIRR230C010","HUF","7100",,
"MKIRR230C020","HUF","7200",,
"MKIRR230C030","HUF","7300",,
"MKIRR230C040","HUF","7400",,
"MKIRR240C010","HUF","7500",,
"MKIRR240C020","HUF","7600",,
"MKIRR240C030","HUF","7700",,
"MKIRR240C040","HUF","7800",,
"MKIRR250C010","HUF","61500",,
"MKIRR250C020","HUF","64900",,
"MKIRR250C030","HUF","72300",,
"MKIRR250C040","HUF","75700",,
"MKIRR250C050","HUF","137000",,
"MKIRR250C060","HUF","46500",,
"MKIRR251C060","HUF","46500",,
"MKIRR260C010","HUF","8400",,
"MKIRR260C020","HUF","8500",,
"MKIRR260C030","HUF","8600",,
"MKIRR260C040","HUF","8700",,
"MKIRR260C050","HUF","17300",,
"MKIRR260C060","HUF","0",,
"MKIRR270C010","HUF","30000",,
"MKIRR270C020","HUF","30300",,
"MKIRR270C030","HUF","30600",,
"MKIRR270C040","HUF","30900",,
"MKIRR270C050","HUF","61500",,
"MKIRR270C060","HUF","31500",,
"MKIRR280C010","HUF","9400",,
"MKIRR280C020","HUF","9500",,
"MKIRR280C030","HUF","9600",,
"MKIRR280C040","HUF","9700",,
"MKIRR280C050","HUF","19300",,
"MKIRR280C060","HUF","9900",,
"MKIRR290C010","HUF","10000",,
"MKIRR290C020","HUF","10100",,
"MKIRR290C030","HUF","10200",,
"MKIRR290C040","HUF","10300",,
"MKIRR290C050","HUF","20500",,
"MKIRR290C060","HUF","10500",,
"MKIRR300C010","HUF","10600",,
"MKIRR300C020","HUF","10700",,
"MKIRR300C030","HUF","10800",,
"MKIRR300C040","HUF","10900",,
"MKIRR300C050","HUF","21700",,
"MKIRR300C060","HUF","11100",,
"MKIRR310C010","HUF","12100",,
"MKIRR310C020","HUF","13100",,
"MKIRR310C030","HUF","14100",,
"MKIRR310C040","HUF","15100",,
"MKIRR310C050","HUF","29200",,
"MKIRR310C060","HUF","0",,
"MKIRR320C010","HUF","1000",,
"MKIRR320C020","HUF","2000",,
"MKIRR320C030","HUF","7000",,
"MKIRR320C040","HUF","8000",,
"MKIRR320C050","HUF","15000",,
"MKIRR320C060","HUF","0",,
"MKIRR321C010","HUF","10000",,
"MKIRR321C020","HUF","11000",,
"MKIRR321C030","HUF","12000",,
"MKIRR321C040","HUF","13000",,
"MKIRR321C050","HUF","14000",,
"MKIRR321C060","HUF","15000",,
"MKIRR325C060","HUF","0",,
"MKIRR330C060","HUF","0",,
"MKIRR340C060","HUF","0",,
"MKIRR350C060","HUF","82000",,
"MKIRR360C060","HUF","19000",,
"MKIRR370C060","HUF","20000",,
"MKIRR380C060","HUF","21000",,
"MKIRR390C060","HUF","22000",,
"MKIRCURRENCY","EUR","Euro",,
"MKIRR010C060","EUR","80200",,
"MKIRR010C070","EUR","1002500",,
"MKIRR011C060","EUR","11400",,
"MKIRR012C010","EUR","1000",,
"MKIRR012C020","EUR","2500",,
"MKIRR013C010","EUR","38400",,
"MKIRR013C020","EUR","37500",,
"MKIRR020C010","EUR","13600",,
"MKIRR020C020","EUR","13900",,
"MKIRR020C030","EUR","85600",,
"MKIRR020C040","EUR","87100",,
"MKIRR020C050","EUR","172700",,
"MKIRR020C060","EUR","3300",,
"MKIRR030C010","EUR","3400",,
"MKIRR030C020","EUR","3500",,
"MKIRR030C030","EUR","16400",,
"MKIRR030C040","EUR","16800",,
"MKIRR040C030","EUR","3800",,
"MKIRR040C040","EUR","3900",,
"MKIRR050C030","EUR","4000",,
"MKIRR050C040","EUR","4100",,
"MKIRR060C030","EUR","4200",,
"MKIRR060C040","EUR","4300",,
"MKIRR070C030","EUR","4400",,
"MKIRR070C040","EUR","4500",,
"MKIRR080C010","EUR","4600",,
"MKIRR080C020","EUR","4700",,
"MKIRR080C030","EUR","15600",,
"MKIRR080C040","EUR","15900",,
"MKIRR090C030","EUR","5000",,
"MKIRR090C040","EUR","5100",,
"MKIRR100C030","EUR","5200",,
"MKIRR100C040","EUR","5300",,
"MKIRR110C030","EUR","5400",,
"MKIRR110C040","EUR","5500",,
"MKIRR120C010","EUR","5600",,
"MKIRR120C020","EUR","5700",,
"MKIRR120C030","EUR","53600",,
"MKIRR120C040","EUR","54400",,
"MKIRR130C030","EUR","6000",,
"MKIRR130C040","EUR","6100",,
"MKIRR140C030","EUR","6200",,
"MKIRR140C040","EUR","6300",,
"MKIRR150C030","EUR","6400",,
"MKIRR150C040","EUR","6500",,
"MKIRR160C030","EUR","6600",,
"MKIRR160C040","EUR","6700",,
"MKIRR170C030","EUR","6800",,
"MKIRR170C040","EUR","6900",,
"MKIRR180C030","EUR","7000",,
"MKIRR180C040","EUR","7100",,
"MKIRR190C030","EUR","7200",,
"MKIRR190C040","EUR","7300",,
"MKIRR200C030","EUR","7400",,
"MKIRR200C040","EUR","7500",,
"MKIRR210C010","EUR","25800",,
"MKIRR210C020","EUR","26100",,
"MKIRR210C030","EUR","26400",,
"MKIRR210C040","EUR","26700",,
"MKIRR210C050","EUR","53100",,
"MKIRR210C060","EUR","8100",,
"MKIRR220C010","EUR","8200",,
"MKIRR220C020","EUR","8300",,
"MKIRR220C030","EUR","8400",,
"MKIRR220C040","EUR","8500",,
"MKIRR230C010","EUR","8600",,
"MKIRR230C020","EUR","8700",,
"MKIRR230C030","EUR","8800",,
"MKIRR230C040","EUR","8900",,
"MKIRR240C010","EUR","9000",,
"MKIRR240C020","EUR","9100",,
"MKIRR240C030","EUR","9200",,
"MKIRR240C040","EUR","9300",,
"MKIRR250C010","EUR","77816",,
"MKIRR250C020","EUR","79690",,
"MKIRR250C030","EUR","68922",,
"MKIRR250C040","EUR","75785",,
"MKIRR250C050","EUR","136397",,
"MKIRR250C060","EUR","39960",,
"MKIRR251C060","EUR","39960",,
"MKIRR260C010","EUR","9900",,
"MKIRR260C020","EUR","10000",,
"MKIRR260C030","EUR","10100",,
"MKIRR260C040","EUR","10200",,
"MKIRR260C050","EUR","20300",,
"MKIRR260C060","EUR","0",,
"MKIRR270C010","EUR","34500",,
"MKIRR270C020","EUR","34800",,
"MKIRR270C030","EUR","35100",,
"MKIRR270C040","EUR","35400",,
"MKIRR270C050","EUR","70500",,
"MKIRR270C060","EUR","36000",,
"MKIRR280C010","EUR","10900",,
"MKIRR280C020","EUR","11000",,
"MKIRR280C030","EUR","11100",,
"MKIRR280C040","EUR","11200",,
"MKIRR280C050","EUR","22300",,
"MKIRR280C060","EUR","11400",,
"MKIRR290C010","EUR","11500",,
"MKIRR290C020","EUR","11600",,
"MKIRR290C030","EUR","11700",,
"MKIRR290C040","EUR","11800",,
"MKIRR290C050","EUR","23500",,
"MKIRR290C060","EUR","12000",,
"MKIRR300C010","EUR","12100",,
"MKIRR300C020","EUR","12200",,
"MKIRR300C030","EUR","12300",,
"MKIRR300C040","EUR","12400",,
"MKIRR300C050","EUR","24700",,
"MKIRR300C060","EUR","12600",,
"MKIRR310C010","EUR","12700",,
"MKIRR310C020","EUR","12800",,
"MKIRR310C030","EUR","12900",,
"MKIRR310C040","EUR","13000",,
"MKIRR310C050","EUR","25900",,
"MKIRR310C060","EUR","0",,
"MKIRR320C010","EUR","13200",,
"MKIRR320C020","EUR","13300",,
"MKIRR320C030","EUR","5579",,
"MKIRR320C040","EUR","8150",,
"MKIRR320C050","EUR","13729",,
"MKIRR320C060","EUR","0",,
"MKIRR321C010","EUR","7516",,
"MKIRR321C020","EUR","8790",,
"MKIRR321C030","EUR","5243",,
"MKIRR321C040","EUR","9035",,
"MKIRR321C050","EUR","5968",,
"MKIRR321C060","EUR","3960",,
"MKIRR325C060","EUR","0",,
"MKIRR330C060","EUR","0",,
"MKIRR340C060","EUR","0",,
"MKIRR350C060","EUR","28840",,
"MKIRR360C060","EUR","5118",,
"MKIRR370C060","EUR","6914",,
"MKIRR380C060","EUR","8607",,
"MKIRR390C060","EUR","8201",,
"_PageInstDesc","TOTAL","Total",,
"_PageInstDesc","HUF","Forint",,
"_PageInstDesc","EUR","Euro",,
